,green_space,pharmacies,education,groceries,perc_pop_white,perc_pop_black,perc_pop_asiapacific,perc_pop_hispanic,perc_pop_indig,perc_pop_otherrace,perc_pop_poverty,perc_hhld_total_w_chld,perc_hhld_single_mother,perc_hhld_nocar,workers_all,urban,equity,C000,scores,disparity
1594,0.1937031186,1,0,0,0.5449005772931367,0.0,0.1433611289288005,0.24951892238614495,0.0,0.062219371391917896,0.01796023091725465,0.40610104861773116,0.020972354623450904,0.05910390848427073,1775.0,0,0,226,1.0,0.0
1595,0.139411539,0,0,0,0.9460269865067467,0.0,0.0,0.053973013493253376,0.0,0.0,0.047976011994003,0.38477366255144035,0.07510288065843622,0.04526748971193416,1390.0,0,0,176,0.0,0.16994052081771382
1596,1.967056758,3,0,3,0.875609756097561,0.0,0.03951219512195122,0.04097560975609756,0.0,0.04390243902439024,0.02829268292682927,0.4005641748942172,0.04090267983074753,0.05782792665726375,981.0,0,0,1543,1.083,0.0
1597,0.01233252726,0,0,1,0.345718901453958,0.10339256865912763,0.015078082929456112,0.5201938610662359,0.0,0.015616585891222402,0.08077544426494346,0.28328611898017,0.0764872521246459,0.0226628895184136,779.0,0,1,370,3.542,0.0
1598,0.0,0,0,1,0.17100977198697068,0.05456026058631922,0.0,0.7744299674267101,0.0,0.0,0.0724755700325733,0.3194029850746269,0.11641791044776119,0.06865671641791045,369.0,0,1,29,1.125,0.009066695364416621
1599,0.0,0,0,0,0.39026473099914605,0.07771135781383433,0.0008539709649871904,0.43979504696840305,0.0,0.09137489325362938,0.2681468830059778,0.35175879396984927,0.10552763819095477,0.12311557788944724,656.0,0,1,160,5.5,0.12051804311901926
1600,0.0008839673989,0,0,0,0.08950086058519793,0.1738382099827883,0.04991394148020654,0.6385542168674698,0.0,0.04819277108433735,0.14802065404475043,0.538961038961039,0.2077922077922078,0.025974025974025976,264.0,0,1,43,2.625,0.26642741609381315
1601,0.1799144748,1,0,1,0.37146261543044384,0.1471551980935359,0.027405421507298182,0.4206136431337504,0.0,0.0333631218349717,0.064343163538874,0.5171400587659157,0.10871694417238002,0.06758080313418217,1481.0,0,1,83,3.583,0.0
1602,0.136308029,0,0,0,0.8486403283735249,0.0,0.0,0.13853258081067213,0.0,0.012827090815802977,0.11646998460749101,0.45300261096605743,0.0639686684073107,0.010443864229765013,788.0,0,0,284,2.0,0.02266210083799658
1603,0.0016459200620000001,0,0,0,0.09908536585365854,0.020198170731707318,0.0,0.8723323170731707,0.0,0.008384146341463415,0.2027439024390244,0.7312,0.1296,0.0368,1095.0,0,1,751,1.083,0.0
1604,0.1723385797,0,0,0,0.6323251417769377,0.021266540642722116,0.04253308128544423,0.29017013232514177,0.0,0.013705103969754254,0.055293005671077505,0.40588235294117647,0.03529411764705882,0.06323529411764706,1159.0,0,1,881,0.875,0.0
1605,0.03764711202,0,0,0,0.20810313075506445,0.014732965009208104,0.05279312461632903,0.7243707796193984,0.0,0.0,0.10006138735420503,0.4004474272930649,0.10961968680089486,0.029082774049217,557.0,0,1,88,2.792,0.2825687761417349
1606,0.1782821359,0,0,2,0.9097909790979097,0.0242024202420242,0.0319031903190319,0.011001100110011002,0.0,0.0231023102310231,0.0924092409240924,0.08188153310104529,0.02613240418118467,0.0975609756097561,557.0,0,0,1707,0.0,0.6747525193971283
1607,0.0,0,0,0,0.07192648922686945,0.043092522179974654,0.0,0.8669201520912547,0.0,0.01806083650190114,0.21989860583016477,0.554641598119859,0.21151586368977673,0.07050528789659224,978.0,0,1,58,0.0,0.0
1608,0.0,0,0,0,0.6233877901977644,0.0,0.0,0.3723129836629407,0.0,0.004299226139294927,0.03869303525365434,0.3076923076923077,0.033936651583710405,0.07692307692307693,693.0,0,1,6,6.082999999999999,0.23102021791062166
1609,0.1359228326,0,0,0,0.8758339510748703,0.03558191252779837,0.04410674573758339,0.021868050407709415,0.0,0.02260934025203855,0.006300963676797628,0.37130339539978097,0.018619934282584884,0.09529025191675794,1537.0,0,0,78,0.0,0.19131808978221143
1610,0.01875112933,0,1,2,0.3565217391304348,0.14161490683229813,0.02236024844720497,0.4745341614906832,0.0,0.004968944099378882,0.25093167701863356,0.14690721649484537,0.023195876288659795,0.1056701030927835,300.0,0,1,3226,8.542,0.023317441494639546
1611,0.06794591526,0,0,0,0.9707536557930259,0.0,0.0,0.02924634420697413,0.0,0.0,0.049493813273340834,0.23841059602649006,0.04966887417218543,0.013245033112582781,317.0,0,0,46,0.0,0.0
1612,0.01922494988,0,0,3,0.5523385300668151,0.3262806236080178,0.01002227171492205,0.0957683741648107,0.0,0.015590200445434299,0.1403118040089087,0.2,0.1536231884057971,0.1565217391304348,466.0,0,0,3000,0.75,0.27558721873457004
1613,0.0,3,0,1,0.7841269841269841,0.0007936507936507937,0.06507936507936508,0.12380952380952381,0.0,0.02619047619047619,0.0626984126984127,0.25285171102661597,0.0,0.08555133079847908,868.0,1,0,7231,3.917,0.3263409811814574
1614,0.0,0,0,0,0.6226862838158519,0.023255813953488372,0.037019458946369245,0.27717133364973895,0.0,0.03986710963455149,0.14523018509729474,0.5260029717682021,0.05052005943536404,0.17979197622585438,882.0,1,0,149,23.291999999999998,0.036363443313588206
1615,0.049691086380000006,0,0,0,0.41914548404542995,0.01838831800973499,0.23958896700919416,0.2866414277988102,0.03028664142779881,0.005949161709031909,0.0730124391563007,0.30085470085470084,0.05811965811965812,0.14871794871794872,752.0,1,1,95,15.208,0.04661669907299093
1616,0.0,0,0,0,0.5136663524976437,0.013666352497643733,0.08058435438265787,0.3920829406220547,0.0,0.0,0.11404335532516494,0.3665158371040724,0.06033182503770739,0.14328808446455504,704.0,1,1,76,14.542,0.1620739508938267
1617,0.0,0,0,1,0.3084167157151265,0.01883460859329017,0.08004708652148322,0.5879929370217775,0.0,0.004708652148322542,0.15656268393172454,0.2705061082024433,0.06457242582897033,0.17452006980802792,837.0,1,1,44,8.583,0.10265208250923363
1618,0.0,0,0,1,0.14905362776025236,0.0,0.014195583596214511,0.8249211356466877,0.0,0.011829652996845425,0.2539432176656151,0.4383954154727794,0.15759312320916904,0.1489971346704871,499.0,1,1,60,8.542,0.22578065183147766
1619,0.01848234544,0,0,3,0.4426450742240216,0.016194331983805668,0.020242914979757085,0.48268106162843005,0.0,0.038236617183985605,0.24336482231219073,0.31029619181946405,0.045133991537376586,0.1861777150916784,857.0,1,1,283,18.75,0.0798199325903649
1620,0.011263786869999999,0,0,1,0.8034557235421166,0.01079913606911447,0.017998560115190784,0.1375089992800576,0.0,0.03023758099352052,0.09575233981281497,0.13996889580093314,0.013996889580093312,0.13841368584758942,809.0,1,1,264,31.916999999999998,0.10929551147703453
1621,0.06844299048,0,0,0,0.30117160578911095,0.3549276361130255,0.01791867677463818,0.2308752584424535,0.0,0.09510682288077188,0.5189524465885597,0.2605210420841683,0.156312625250501,0.2785571142284569,524.0,1,1,58,26.791999999999998,0.27382632801943385
1622,0.02682010798,0,0,1,0.44402132520944404,0.49961919268849964,0.021325209444021324,0.015232292460015232,0.0,0.019801980198019802,0.16222391469916222,0.2909441233140655,0.19845857418111754,0.2003853564547206,901.0,1,1,2557,47.375,0.08471543786194391
1623,0.4816942715,0,0,0,0.0,0.7239972807613868,0.0,0.2760027192386132,0.0,0.0,0.18422841604350781,0.25547445255474455,0.1478102189781022,0.17335766423357665,654.0,1,1,332,27.916999999999998,0.13016027623848825
1624,0.0,0,0,0,0.0451693851944793,0.9372647427854455,0.005018820577164366,0.012547051442910916,0.0,0.0,0.1329987452948557,0.20304568527918782,0.16074450084602368,0.3316412859560068,466.0,1,1,144,18.958,0.009585640052444111
1625,0.0,0,0,0,0.006048387096774193,0.9294354838709677,0.03696236559139785,0.027553763440860215,0.0,0.0,0.4717741935483871,0.42091152815013405,0.30831099195710454,0.3378016085790885,438.0,1,1,23,11.375,0.0469588447985998
1626,0.03734809879,0,0,0,0.0,0.9908814589665653,0.00911854103343465,0.0,0.0,0.0,0.5934650455927052,0.5506849315068493,0.4191780821917808,0.43561643835616437,428.0,1,1,0,57.5,0.046391424783257085
1627,0.02729744387,1,0,1,0.43474714518760194,0.21451876019575855,0.16557911908646003,0.15415986949429036,0.0,0.03099510603588907,0.1835236541598695,0.12341772151898735,0.04113924050632911,0.4050632911392405,276.0,1,1,849,50.333,0.39620155457991435
1628,0.0007665403865,0,0,2,0.04892450442851118,0.00042176296921130323,0.0,0.9502319696330662,0.00042176296921130323,0.0,0.21256853648249685,0.46637426900584794,0.14035087719298245,0.08625730994152046,716.0,1,1,139,13.917,0.0
1629,0.01985600819,0,0,0,0.12426614481409001,0.0,0.015655577299412915,0.8424657534246576,0.01761252446183953,0.0,0.34540117416829746,0.2372448979591837,0.03826530612244898,0.4489795918367347,656.0,1,1,427,23.75,0.1968002274037518
1630,0.0,0,0,0,0.5660535117056856,0.04096989966555184,0.028428093645484948,0.33612040133779264,0.0,0.028428093645484948,0.020066889632107024,0.2668213457076566,0.0,0.06496519721577726,666.0,1,1,48,17.875,0.12525746481867828
1631,0.018175698730000002,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.31960461285008235,0.3735763097949886,0.23462414578587698,0.4123006833712984,480.0,1,1,40,29.833000000000002,0.6483890126433078
1632,0.0027836499080000003,0,0,1,0.0014184397163120568,0.9971631205673759,0.0014184397163120568,0.0,0.0,0.0,0.2028368794326241,0.23880597014925373,0.1791044776119403,0.417910447761194,246.0,1,1,67,29.916999999999998,0.004516789767509133
1633,0.0024146730669999997,0,0,1,0.001294777729823047,0.971514889943893,0.0,0.027190332326283987,0.0,0.0,0.4255502805351748,0.5371352785145889,0.4562334217506631,0.4946949602122016,457.0,1,1,30,5.75,0.5037897928246589
1634,0.025641964580000003,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.07686084142394822,0.16032064128256512,0.03406813627254509,0.1743486973947896,462.0,1,1,163,45.542,0.0033594949173159083
1635,0.02194125836,0,0,0,0.060514372163388806,0.6444780635400907,0.012102874432677761,0.28290468986384265,0.0,0.0,0.12708018154311648,0.1,0.06666666666666667,0.26296296296296295,406.0,1,1,106,24.416999999999998,0.07460569139614459
1636,0.0,0,0,1,0.002890173410404624,0.986271676300578,0.001445086705202312,0.0,0.00939306358381503,0.0,0.3013005780346821,0.7321428571428571,0.5803571428571429,0.42410714285714285,340.0,1,1,12,8.083,0.07836986244326305
1637,0.2827783591,0,0,0,0.015187849720223821,0.9240607513988809,0.0,0.060751398880895285,0.0,0.0,0.23661071143085532,0.3355855855855856,0.18243243243243243,0.3783783783783784,304.0,1,1,121,40.208,0.2049975263657995
1638,0.06309309887,0,0,0,0.14210526315789473,0.0406015037593985,0.0,0.8172932330827067,0.0,0.0,0.1924812030075188,0.5096153846153846,0.19951923076923078,0.11538461538461539,568.0,1,1,36,10.208,0.035821503078410366
1639,0.0,0,0,1,0.3248436103663986,0.03395889186773905,0.0,0.6407506702412868,0.0,0.00044682752457551384,0.3516532618409294,0.312751677852349,0.03087248322147651,0.12080536912751678,662.0,1,1,147,3.25,0.0
1640,0.061870786170000004,0,0,1,0.5856380397865114,0.0,0.0048520135856380394,0.40950994662785056,0.0,0.0,0.05725376031052887,0.3446676970633694,0.0,0.0633693972179289,947.0,1,1,1952,15.167,0.18889584824624195
1641,0.1641090612,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.3005663430420712,0.43140243902439024,0.3125,0.1524390243902439,711.0,1,1,25,14.5,0.7358696363517375
1642,0.001050170038,0,0,0,0.03753910323253389,0.9572471324296142,0.005213764337851929,0.0,0.0,0.0,0.2116788321167883,0.556390977443609,0.39097744360902253,0.37593984962406013,356.0,1,1,3,18.458,0.041016583259739
1643,0.0015228071919999998,0,0,0,0.0010893246187363835,0.9989106753812637,0.0,0.0,0.0,0.0,0.2788671023965142,0.5276752767527675,0.3284132841328413,0.36162361623616235,365.0,1,1,9,13.875,0.09011864237302136
1644,0.001971402251,0,0,1,0.014731369150779897,0.7123050259965338,0.0,0.17937608318890816,0.0,0.09358752166377816,0.36048526863084923,0.2857142857142857,0.0547112462006079,0.3677811550151976,429.0,1,1,40,19.708,0.019924263792451602
1645,0.02931955336,0,0,3,0.003386004514672686,0.9966139954853274,0.0,0.0,0.0,0.0,0.4853273137697517,0.1785028790786948,0.1785028790786948,0.6928982725527831,393.0,1,1,31,20.583000000000002,0.02560744807889581
1646,0.0,0,0,3,0.0,0.9831045406546991,0.0,0.01689545934530095,0.0,0.0,0.22280887011615627,0.3914285714285714,0.3,0.3914285714285714,356.0,1,1,13,11.583,0.025852705421536726
1647,0.1816085166,0,0,0,0.045915324985092425,0.8622540250447227,0.0,0.09183064997018485,0.0,0.0,0.0727489564698867,0.44861660079051385,0.16205533596837945,0.0691699604743083,779.0,1,0,245,13.167,0.02807938209098637
1648,0.1494172037,1,0,1,0.0,0.9190968955785512,0.01599247412982126,0.05174035747883349,0.0,0.01317027281279398,0.10253998118532455,0.29153605015673983,0.09717868338557993,0.2884012539184953,324.0,1,1,40,20.167,0.009772777856463577
1649,0.0,1,0,1,0.9167321288295365,0.0,0.01728201099764336,0.06598586017282011,0.0,0.0,0.0,0.3808353808353808,0.0,0.0,514.0,0,0,4,0.0,0.0
1650,2.5411983360000002e-06,1,0,1,0.8765217391304347,0.0,0.0,0.09913043478260869,0.02434782608695652,0.0,0.017391304347826087,0.23094688221709006,0.013856812933025405,0.006928406466512702,794.0,0,0,961,0.0,0.0
1651,0.006845019890000001,0,0,1,0.4921552436003303,0.1833195706028076,0.15524360033030554,0.11890999174236168,0.0,0.05037159372419488,0.26424442609413706,0.27037037037037037,0.13148148148148148,0.03333333333333333,533.0,0,0,182,3.042,0.0
1652,0.6620588114,1,0,1,0.5204822777454968,0.09413131900058105,0.13335270191748982,0.22094712376525277,0.0,0.031086577571179545,0.03704241719930273,0.5923965351299326,0.05245428296438884,0.008662175168431183,3419.0,0,0,434,0.625,0.0
1653,0.0463712779,0,0,0,0.7547033285094067,0.05788712011577424,0.11287988422575977,0.07091172214182344,0.00361794500723589,0.0,0.04775687409551375,0.445916114790287,0.0640176600441501,0.006622516556291391,734.0,0,0,443,0.917,0.03973902728351131
1654,0.0003267891525,0,0,1,0.6791323859386686,0.18922961854899029,0.0074794315632011965,0.10022438294689603,0.0,0.02393418100224383,0.018698578908002993,0.33766233766233766,0.0367965367965368,0.023809523809523808,737.0,1,0,596,9.708,0.5419294063365119
1655,0.0007998626365,0,0,0,0.16540404040404041,0.7891414141414141,0.01893939393939394,0.026515151515151516,0.0,0.0,0.08585858585858586,0.36475409836065575,0.036885245901639344,0.06967213114754098,427.0,1,1,53,14.292,0.18187315303365748
1656,0.0,0,0,0,0.895329206527856,0.0,0.0,0.10467079347214406,0.0,0.0,0.023072594259988744,0.3365200764818356,0.0,0.040152963671128104,671.0,1,0,46,5.792000000000001,0.15153928417028828
1657,0.02676085136,1,0,2,0.5628140703517588,0.17185929648241205,0.0,0.26532663316582916,0.0,0.0,0.03819095477386935,0.3994708994708995,0.03439153439153439,0.05026455026455026,484.0,1,0,100,2.792,0.031389410001166906
1658,0.0,0,0,4,0.214190093708166,0.0,0.1037483266398929,0.6639892904953146,0.0,0.018072289156626505,0.2757697456492637,0.49658314350797267,0.09339407744874716,0.19817767653758542,551.0,1,1,441,24.25,0.15712973870456082
1659,0.0,0,0,4,0.041632983023443815,0.060630557801131774,0.0,0.8977364591754244,0.0,0.0,0.1337914308811641,0.5120481927710844,0.1746987951807229,0.16716867469879518,908.0,1,1,213,30.958000000000002,0.18511694039811966
1660,0.0,1,0,1,0.0009541984732824427,0.9427480916030534,0.0,0.04866412213740458,0.0,0.007633587786259542,0.19751908396946566,0.3275862068965517,0.3275862068965517,0.2955665024630542,423.0,1,1,40,22.25,0.035863451892449105
1661,0.01633845445,0,0,1,0.19969742813918306,0.0,0.0,0.800302571860817,0.0,0.0,0.009833585476550681,0.5910543130990416,0.03194888178913738,0.07028753993610223,588.0,1,1,15,3.583,0.017915332029895814
1662,0.0,1,0,0,0.5425257731958762,0.23002577319587628,0.07603092783505154,0.09213917525773196,0.0,0.059278350515463915,0.14690721649484537,0.07745664739884393,0.05317919075144509,0.5213872832369942,817.0,1,0,164,56.458,0.05034766219504261
1663,0.0,0,0,0,0.04352872896111434,0.04526987811955891,0.0,0.9112013929193268,0.0,0.0,0.4051073708647707,0.5436241610738255,0.1342281879194631,0.21252796420581654,578.0,1,1,169,12.167,0.040082163063080656
1664,0.03803894755,0,0,0,0.02556818181818182,0.017992424242424244,0.0,0.9564393939393939,0.0,0.0,0.21543560606060605,0.45229007633587787,0.11068702290076336,0.21183206106870228,725.0,1,1,273,21.291999999999998,0.029186373532452126
1665,0.05781220165,0,0,0,0.8208092485549133,0.0,0.023121387283236993,0.0441408302679979,0.0,0.11192853389385181,0.12926957435627956,0.16183574879227053,0.018115942028985508,0.024154589371980676,869.0,0,0,265,4.333,0.011063891089822087
1666,0.3351107799,0,0,0,0.524578399712953,0.061356297093649086,0.21887334050950844,0.18406889128094725,0.0,0.011123071402942232,0.0739146035163258,0.3660531697341513,0.044989775051124746,0.02147239263803681,1299.0,0,0,131,1.5,0.5965451248992748
1667,0.0,0,0,0,0.2873367404883589,0.44747302668938105,0.12095400340715502,0.0982396365701306,0.0,0.04599659284497445,0.19420783645655879,0.3850574712643678,0.22988505747126436,0.08477011494252873,898.0,0,1,59,1.2919999999999998,0.2528491404288198
1668,0.033216370110000004,0,0,0,0.6985446985446986,0.0,0.09632709632709632,0.1878031878031878,0.0,0.017325017325017324,0.15592515592515593,0.27217125382262997,0.08409785932721713,0.07033639143730887,764.0,0,1,60,1.5,0.0249762558718587
1669,0.010703540729999999,0,0,0,0.9032786885245901,0.0,0.08032786885245902,0.0,0.0,0.01639344262295082,0.0,0.3973684210526316,0.10526315789473684,0.015789473684210527,586.0,0,0,111,0.0,0.0
1670,0.001255000682,1,0,2,0.30345494080695823,0.004348876540227108,0.049770475960376905,0.6424257066924378,0.0,0.0,0.1266006281710558,0.3815165876777251,0.10742496050552923,0.061611374407582936,1112.0,0,1,646,2.833,0.0
1671,0.07392785667,0,0,0,0.5093603744149766,0.0358814352574103,0.23166926677067082,0.20124804992199688,0.0,0.0218408736349454,0.01170046801872075,0.3176470588235294,0.03725490196078431,0.043137254901960784,800.0,0,1,318,1.9580000000000002,0.012839208304057936
1672,0.1789512219,0,0,0,0.2321024868123587,0.04672192916352675,0.39638281838733985,0.28711379050489827,0.0,0.037678975131876416,0.14996232102486812,0.4608030592734226,0.06500956022944551,0.055449330783938815,594.0,0,0,385,1.3330000000000002,0.0070868777340458156
1673,0.009820587421000001,1,0,1,0.7624521072796935,0.0,0.20306513409961685,0.0,0.034482758620689655,0.0,0.0,0.28611898016997167,0.0,0.0169971671388102,689.0,0,0,6503,2.125,0.5078997478256395
1674,0.1094107267,0,0,1,0.32316773241515,0.12887358583374323,0.37875061485489425,0.14953271028037382,0.0,0.019675356615838663,0.05263157894736842,0.2660996354799514,0.023086269744835967,0.11786148238153099,730.0,0,1,402,2.542,0.06429073386206208
1675,0.7180215373000001,1,0,2,0.3823904721395151,0.057422373458102936,0.4257762654189706,0.12122501063377286,0.0,0.013185878349638452,0.05019140791152701,0.5675287356321839,0.06752873563218391,0.007183908045977011,1213.0,0,0,141,1.5,0.00037638455747934785
1676,0.019559735659999997,1,0,4,0.22865013774104684,0.0,0.26262626262626265,0.4692378328741965,0.0,0.03948576675849403,0.031221303948576674,0.3333333333333333,0.0,0.08787878787878788,471.0,1,1,763,17.917,0.4239234186277029
1677,1.38128667,1,1,1,0.89920724801812,0.02491506228765572,0.022083805209513023,0.027746319365798414,0.0,0.026047565118912798,0.10475651189127973,0.24789410348977137,0.0,0.024067388688327317,829.0,0,0,274,0.0,0.0
1678,0.0,0,0,0,0.745260663507109,0.0,0.16350710900473933,0.09123222748815166,0.0,0.0,0.015402843601895734,0.2098092643051771,0.0,0.21798365122615804,369.0,1,0,33,18.333,0.17968946995734103
1679,0.060766177139999995,0,0,0,0.8976897689768977,0.0,0.034653465346534656,0.06765676567656766,0.0,0.0,0.05528052805280528,0.328537170263789,0.023980815347721823,0.05515587529976019,747.0,0,0,104,2.708,0.21113844294838602
1680,0.09034373823999998,0,0,0,0.7130801687763713,0.08720112517580872,0.10548523206751055,0.09282700421940929,0.0,0.0014064697609001407,0.029535864978902954,0.10248447204968944,0.040372670807453416,0.018633540372670808,451.0,0,0,76,0.0,0.2006474247685185
1681,0.40604051259999996,0,0,0,0.9230769230769231,0.0,0.015508684863523574,0.06141439205955335,0.0,0.0,0.0037220843672456576,0.31419939577039274,0.1268882175226586,0.021148036253776436,984.0,0,0,30,0.0,0.0
1682,0.10847334310000001,0,0,0,0.723444976076555,0.14354066985645933,0.009569377990430622,0.11770334928229666,0.0,0.005741626794258373,0.11770334928229666,0.34864864864864864,0.0918918918918919,0.016216216216216217,546.0,0,1,47,0.0,0.3262916369965978
1683,0.04332827358,0,0,1,0.358560794044665,0.3387096774193548,0.0,0.3027295285359802,0.0,0.0,0.3213399503722084,0.5451263537906137,0.26714801444043323,0.09025270758122744,469.0,0,1,38,2.125,0.02150669528774407
1684,0.1326328318,0,0,0,0.9143744454303461,0.0,0.008873114463176575,0.07187222715173026,0.0,0.0048802129547471165,0.01818988464951198,0.4582723279648609,0.010248901903367497,0.0,1328.0,0,0,850,0.0,0.47747440273037545
1685,0.2721985645,0,0,0,0.8141975308641975,0.011728395061728396,0.17407407407407408,0.0,0.0,0.0,0.0,0.3803680981595092,0.0,0.0,761.0,0,0,87,0.75,0.0
1686,0.06472930288999999,0,0,0,0.22608695652173913,0.30978260869565216,0.35978260869565215,0.07608695652173914,0.0,0.02826086956521739,0.07934782608695652,0.4016393442622951,0.12704918032786885,0.06557377049180328,444.0,0,1,30,1.75,0.04007350499258311
1687,0.1088127071,2,0,3,0.35094585779517284,0.31441617742987604,0.03065883887801696,0.2126549249836921,0.0,0.091324200913242,0.055446836268754074,0.3338709677419355,0.024193548387096774,0.0,780.0,0,1,227,0.0,0.0
1688,0.0,0,0,0,0.2334710743801653,0.23243801652892562,0.10330578512396695,0.4256198347107438,0.0,0.005165289256198347,0.4080578512396694,0.38369304556354916,0.26618705035971224,0.18225419664268586,507.0,0,1,60,2.292,0.0
1689,0.0006915247477,0,0,0,0.8637653736991485,0.0,0.03784295175023652,0.006622516556291391,0.010406811731315043,0.08136234626300852,0.01608325449385052,0.43977591036414565,0.04201680672268908,0.011204481792717087,692.0,0,0,16,0.542,0.10197544046983453
1690,0.13863218730000001,0,0,1,0.8569206842923794,0.0015552099533437014,0.018144116122343183,0.12337998963193364,0.0,0.0,0.030585795749092794,0.2623941958887545,0.05199516324062878,0.041112454655380895,954.0,0,0,475,0.0,0.6678531701890991
1691,0.03572046987,0,0,5,0.0393646408839779,0.2037292817679558,0.0,0.7569060773480663,0.0,0.0,0.20441988950276244,0.4574468085106383,0.18617021276595744,0.02925531914893617,599.0,0,1,603,4.0,0.044302186723047754
1692,0.09651793552000001,0,0,1,0.2056338028169014,0.7464788732394366,0.0,0.030985915492957747,0.0,0.016901408450704224,0.3845070422535211,0.3081232492997199,0.2605042016806723,0.2857142857142857,306.0,0,1,129,7.042000000000001,0.061266121930284134
1693,0.0,0,0,0,0.5594965675057209,0.013729977116704805,0.005720823798627002,0.41418764302059496,0.0,0.006864988558352402,0.020594965675057208,0.18181818181818182,0.0,0.03225806451612903,548.0,0,1,13,1.125,0.026183172655565246
1694,0.00224029375,0,0,0,0.9670995670995671,0.01038961038961039,0.022510822510822513,0.0,0.0,0.0,0.0,0.0,0.0,0.027704485488126648,465.0,0,0,35,0.0,0.0
1695,0.0,0,0,0,0.5890302066772655,0.05802861685214626,0.28378378378378377,0.054848966613672494,0.0,0.014308426073131956,0.09618441971383147,0.17647058823529413,0.011128775834658187,0.057233704292527825,741.0,0,1,822,0.0,0.05386289445048964
1696,0.5709293425,0,0,0,0.7126436781609196,0.0,0.18140929535232383,0.08345827086456771,0.0,0.022488755622188907,0.004997501249375313,0.3164933135215453,0.0,0.0029717682020802376,1298.0,0,0,46,0.0,0.13770417788670852
1697,0.23621537480000002,0,0,0,0.6869056327724945,0.010241404535479151,0.18800292611558156,0.10095098756400878,0.0,0.013899049012435992,0.024140453547915143,0.3386454183266932,0.0398406374501992,0.21314741035856574,883.0,1,1,142,5.457999999999999,0.3131020976914096
1698,0.08225309161000001,1,0,3,0.44327176781002636,0.2783641160949868,0.17810026385224276,0.07453825857519789,0.0,0.025725593667546173,0.025725593667546173,0.4094650205761317,0.12757201646090535,0.03292181069958848,787.0,1,0,461,7.417000000000001,0.4379661237361423
1699,0.008929473449,1,0,3,0.3729050279329609,0.012569832402234637,0.01047486033519553,0.5956703910614525,0.0,0.008379888268156424,0.21927374301675978,0.41411764705882353,0.19294117647058823,0.07058823529411765,748.0,1,1,301,9.583,0.4253128796225669
1700,0.1512613512,2,0,5,0.1141552511415525,0.4304690743046907,0.0,0.45537567455375677,0.0,0.0,0.057700290577002905,0.3594674556213018,0.06360946745562131,0.06804733727810651,894.0,1,1,1054,4.25,0.2913778921564635
1701,0.0,0,0,3,0.03433678269049859,0.02116650987770461,0.0,0.9444967074317968,0.0,0.0,0.2436500470366886,0.6383763837638377,0.1900369003690037,0.15129151291512916,690.0,1,1,950,21.125,0.10973354277358738
1702,0.06657602409,0,0,0,0.13126491646778043,0.6028639618138425,0.050119331742243436,0.19331742243436753,0.0,0.02243436754176611,0.11026252983293557,0.3071786310517529,0.17362270450751252,0.018363939899833055,562.0,1,1,66,2.333,0.0
1703,0.0,0,0,0,0.4723618090452261,0.12060301507537688,0.0,0.314070351758794,0.0,0.09296482412060302,0.0,0.2366412213740458,0.09923664122137404,0.08396946564885496,230.0,1,1,6,0.0,0.12463064584212746
1704,0.0,0,0,0,0.11726190476190476,0.7869047619047619,0.0,0.0744047619047619,0.0,0.02142857142857143,0.5797619047619048,0.4196242171189979,0.31941544885177453,0.027139874739039668,519.0,1,1,14,1.5419999999999998,0.047602778726796524
1705,0.5060229857999999,0,0,0,0.11006289308176101,0.7371069182389937,0.0,0.040880503144654086,0.0,0.1119496855345912,0.1761006289308176,0.47854077253218885,0.34334763948497854,0.0536480686695279,666.0,0,1,178,2.042,0.16858055603522704
1706,0.0,0,0,3,0.8001122964626615,0.030320044918585063,0.11454239191465469,0.047164514317798986,0.0,0.007860752386299831,0.12128017967434025,0.09245742092457421,0.0072992700729927005,0.27858880778588807,1227.0,1,0,1096,52.083,0.41218053319627357
1707,0.003421871434,0,0,2,0.7712970069071374,0.06907137375287797,0.031465848042977744,0.08058326937835764,0.0,0.047582501918649274,0.12125863392171911,0.19104991394148021,0.03442340791738382,0.19793459552495696,564.0,1,0,840,23.166999999999998,0.5014308516355922
1708,0.0,0,0,0,0.45897000565930957,0.010752688172043012,0.19581211092246745,0.33446519524617996,0.0,0.0,0.07866440294284098,0.21585160202360876,0.023608768971332208,0.05564924114671164,864.0,1,0,505,14.083,0.17149114454389636
1709,0.04832400463000001,0,0,1,0.01592115238817286,0.6133434420015162,0.004548900682335102,0.3661865049279757,0.0,0.0,0.44655041698256254,0.30677290836653387,0.28087649402390436,0.3545816733067729,499.0,1,1,502,41.292,0.15338855480372238
1710,0.117748319,2,0,1,0.5765864332603938,0.18708971553610504,0.04431072210065645,0.11159737417943107,0.0,0.08041575492341356,0.1050328227571116,0.15181518151815182,0.0,0.27502750275027504,1058.0,1,1,9314,41.417,0.07276219307203058
1711,0.002073779725,0,0,1,0.021649484536082474,0.8804123711340206,0.0,0.049484536082474224,0.0,0.04845360824742268,0.5587628865979382,0.29313929313929316,0.2515592515592516,0.5135135135135135,426.0,1,1,306,24.875,0.22794109335333934
