bg_id,green_space,hospitals,pharmacies,urgent_care_facilities,education,groceries,pop_total,pop_white,pop_black,pop_asiapacific,pop_hispanic,pop_indig,pop_otherrace,pop_poverty,hhld_total,hhld_total_w_chld,hhld_single_mother,hhld_nocar,workers_all,workers_essential,er,urban,equity,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,scores,faren,farey,ratio
170978638011,4.384271688,0,2,0,0,2,2342,2195,8,84,55,0,0,127,1020,193,5,101,1176,517,1,0,0,2353,452,1240,661,386,676,1291,5,0,0,6,321,87,508,0,0,72,112,136,502,0,5,464,33,77,25,0,2020,143,12,157,1,20,1963,390,234,428,528,711,1236,1117,0,0,0,0,0,0,0,0,0,0,2.125,9119,9119,1
170314403003,0,0,0,0,0,0,646,9,637,0,0,0,0,130,245,50,27,65,208,128,1,1,0,7,2,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,1,2,2,4,3,0,0,0,0,0,0,0,0,0,0,10.167,157441.5,150062,1.04917634
181111007001,0.08963692851,0,1,0,0,5,852,726,30,0,96,0,0,201,327,106,45,15,385,205,0,0,0,587,138,272,177,200,214,173,5,0,0,14,12,34,46,61,1,71,0,8,0,0,0,10,0,82,2,241,575,3,1,2,0,6,572,15,31,165,161,92,295,292,0,0,0,0,0,0,0,0,0,0,0.000,1789,1789,1
180890412003,0.7173838093,0,0,0,0,3,511,440,13,0,42,0,16,384,183,49,7,12,219,118,1,0,0,148,59,72,17,59,67,22,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,3,25,0,82,59,1,5,0,1,133,15,15,40,22,12,69,79,0,0,0,0,0,0,0,0,0,0,0.000,1877,1870,1.003743316
180890306004,1.598832391,0,0,0,0,1,1512,251,179,0,1082,0,0,337,559,192,19,97,450,235,1,0,0,263,50,145,68,31,100,132,0,15,0,10,105,32,34,20,0,0,0,0,0,0,0,36,0,7,4,0,207,51,1,3,1,0,192,71,31,78,65,39,178,85,0,0,0,0,0,0,0,0,0,0,0.000,19942,17151,1.162731036
180890103021,0,0,0,0,0,1,755,0,748,0,0,0,7,121,291,112,62,41,231,129,1,0,0,140,12,99,29,49,20,71,0,0,0,0,0,0,4,0,0,6,0,0,0,5,85,0,0,0,40,0,65,71,0,2,0,2,129,11,17,45,36,30,48,92,0,0,0,0,0,0,0,0,0,0,0.000,6098,5734,1.063480991
180890409004,0.06427865139,0,0,0,0,0,2109,1607,0,79,423,0,0,88,716,242,66,19,1038,543,1,0,0,1010,210,488,312,410,402,198,0,0,0,50,17,0,80,2,0,17,3,11,0,206,350,82,11,87,94,0,800,188,3,5,3,11,897,113,112,242,261,185,420,590,0,0,0,0,0,0,0,0,0,0,0.000,8733,7093,1.231213873
170898513012,0.0982070316,0,0,0,0,0,1459,268,68,18,973,0,132,189,449,166,77,63,834,444,1,0,1,43,26,15,2,23,14,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,30,0,40,0,2,1,0,0,35,8,3,5,6,3,30,13,0,0,0,0,0,0,0,0,0,0,3.917,31584.5,11696,2.700453146
171118712091,4.264582569,0,0,0,0,1,2763,2277,210,43,157,0,76,219,1337,348,137,0,1565,755,1,0,0,963,321,478,164,257,436,270,0,0,13,89,19,19,53,47,0,15,11,79,3,69,3,394,15,86,48,0,751,124,4,70,3,11,820,143,91,169,217,165,383,580,0,0,0,0,0,0,0,0,0,0,1.375,2629,2629,1
180890128003,0.06674066706,0,0,0,0,1,1019,50,793,0,176,0,0,580,324,102,91,95,223,134,1,0,0,70,15,38,17,15,19,36,0,0,34,0,0,0,11,0,0,0,0,0,0,0,6,16,0,0,3,0,42,27,0,0,0,1,66,4,3,15,19,18,33,37,0,0,0,0,0,0,0,0,0,0,0.000,11759,10138,1.15989347
170318198022,0.01120850073,0,0,0,0,0,1453,1284,13,34,122,0,0,128,530,185,10,12,809,352,1,0,0,65,8,40,17,14,17,34,0,0,0,5,0,0,6,1,0,1,1,10,0,0,2,14,0,0,25,0,64,0,0,1,0,0,59,6,5,14,16,22,39,26,0,0,0,0,0,0,0,0,0,0,0.333,27938,14138,1.9760928
170314106002,0.02760550529,0,0,0,2,0,1236,559,320,173,144,0,40,445,481,72,0,155,424,187,1,1,0,442,88,219,135,181,131,130,0,0,0,0,0,0,0,0,0,0,0,1,0,1,322,90,3,25,0,0,230,171,0,36,0,5,416,26,46,80,86,142,169,273,0,0,0,0,0,0,0,0,0,0,17.375,268099,261673.5,1.02455541
170318351004,0,0,0,0,0,1,1370,69,24,0,1277,0,0,209,305,170,52,50,469,262,1,1,1,23,4,16,3,9,11,3,0,0,0,0,0,0,2,5,0,6,0,0,0,1,0,1,0,8,0,0,19,0,0,4,0,0,13,10,9,3,2,5,10,13,0,0,0,0,0,0,0,0,0,0,21.292,85782,81989.5,1.046255923
171118713051,2.224014342,0,0,0,0,0,3150,2848,0,122,119,0,61,5,914,457,14,30,1809,802,1,0,0,209,25,119,65,54,75,80,0,0,0,16,0,7,1,12,1,6,5,20,0,9,85,12,0,3,32,0,192,9,0,8,0,0,193,16,9,40,69,66,67,142,0,0,0,0,0,0,0,0,0,0,0.000,2179,1167,1.867180805
170310814022,0,0,0,0,0,0,1533,1076,15,338,20,0,84,106,890,60,0,308,1049,443,1,1,0,193,57,104,32,32,112,49,0,0,0,0,0,0,0,0,0,0,30,12,0,0,0,104,0,17,30,0,111,55,1,21,0,5,161,32,21,37,44,34,66,127,0,0,0,0,0,0,0,0,0,0,36.000,923458,782136.5,1.180686491
170898540012,0.2608917044,0,0,0,0,1,1214,817,252,0,145,0,0,34,479,155,50,27,491,238,1,0,0,1848,407,947,494,632,1079,137,0,0,0,4,11,0,0,0,2,0,0,1,0,1751,3,1,65,2,8,0,1434,198,33,112,7,64,1134,714,328,408,425,280,1057,791,0,0,0,0,0,0,0,0,0,0,1.125,16742.5,16742.5,1
170318144004,0,0,0,0,0,0,1284,212,49,0,1009,0,14,122,338,143,10,17,498,269,1,1,1,166,42,78,46,22,55,89,0,0,0,2,0,30,88,3,0,0,0,0,0,7,32,4,0,0,0,0,146,17,0,2,0,1,92,74,30,42,29,23,122,44,0,0,0,0,0,0,0,0,0,0,6.833,65676.5,25264.5,2.59955669
170311603001,0,0,0,0,0,2,1829,1124,278,102,229,0,96,178,952,142,19,253,949,496,1,1,1,217,58,119,40,75,93,49,0,0,0,7,15,4,44,2,0,0,2,11,0,1,0,107,0,10,14,0,132,49,1,27,1,7,163,54,36,43,47,33,98,119,0,0,0,0,0,0,0,0,0,0,23.167,623704,588857.5,1.059176456
170318025061,4.479675201,0,3,1,0,1,1573,627,29,104,784,0,29,164,474,215,23,24,804,400,1,0,1,672,159,337,176,211,326,135,0,0,0,14,0,3,210,1,1,15,3,31,0,6,0,85,14,267,22,0,568,40,8,41,0,15,538,134,82,116,168,147,314,358,0,0,0,0,0,0,0,0,0,0,3.500,52943,46317,1.143057625
181270511021,0.5846408841,0,0,0,0,0,2195,2083,16,0,59,0,37,59,764,263,13,11,1071,514,0,0,0,187,42,101,44,20,60,107,0,0,0,33,106,4,0,10,0,7,0,4,0,14,0,0,0,2,7,0,186,1,0,0,0,0,184,3,10,78,43,14,153,34,0,0,0,0,0,0,0,0,0,0,0.000,1097,1097,1
170310608002,0.08944492887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,15,4,5,6,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,1,0,0,0,0,14,1,2,3,3,3,12,3,0,0,0,0,0,0,0,0,0,0,31.250,786986.5,721389.5,1.090931459
170314601001,0.6838629895,0,0,0,0,2,1131,0,863,62,188,0,18,368,445,114,61,212,346,213,1,1,1,45,8,25,12,16,23,6,0,0,14,0,0,0,10,0,0,0,0,0,0,0,0,15,0,6,0,0,30,7,0,6,0,2,33,12,6,14,5,12,21,24,0,0,0,0,0,0,0,0,0,0,46.333,64236.5,45832.5,1.401549119
170438401034,0.606512237,0,0,0,0,1,1158,724,12,275,128,0,19,79,498,94,32,5,803,396,1,0,1,287,43,141,103,112,103,72,0,0,0,31,0,0,30,10,0,13,5,8,0,6,28,22,45,80,9,0,262,10,6,7,2,0,233,54,41,66,73,64,146,141,0,0,0,0,0,0,0,0,0,0,0.000,2494,994,2.509054326
170438451002,0.1838334292,0,0,0,0,0,2355,1878,0,224,208,0,45,23,728,474,0,29,855,387,1,0,0,333,56,179,98,112,88,133,0,0,0,11,1,10,4,0,0,16,6,48,0,7,0,12,42,14,64,98,317,7,0,6,0,3,318,15,17,49,90,121,181,152,0,0,0,0,0,0,0,0,0,0,2.708,27752,8473,3.275345214
171978811133,0,0,0,0,0,1,1871,1762,1,0,64,0,44,127,582,251,33,0,934,436,1,0,0,270,121,103,46,128,100,42,0,0,0,15,0,3,123,2,0,0,0,13,0,2,0,42,0,66,4,0,248,10,0,8,0,4,249,21,9,42,62,36,122,148,0,0,0,0,0,0,0,0,0,0,0.167,270,270,1
170438444011,0.07946645094,0,0,0,0,0,1493,1309,0,87,66,5,26,15,459,220,16,34,749,332,1,0,0,70,13,33,24,24,21,25,0,0,0,4,0,16,0,0,0,1,0,5,0,0,0,44,0,0,0,0,60,0,0,8,0,2,56,14,1,16,21,19,28,42,0,0,0,0,0,0,0,0,0,0,4.000,70413.5,40661.5,1.731699519
170316609003,2.351697183,1,0,0,0,1,1550,50,1092,25,155,0,228,560,504,159,86,149,558,328,1,1,1,1334,204,758,372,170,534,630,0,0,0,0,0,0,15,0,0,8,0,0,2,0,44,1224,3,30,8,0,659,531,5,123,1,15,1122,212,163,258,371,338,311,1023,0,0,0,0,0,0,0,0,0,0,19.583,74892.5,65201,1.148640358
170312432002,0.0006820605898,0,0,0,0,0,1034,580,68,13,373,0,0,134,382,145,24,48,647,301,1,1,1,864,207,464,193,112,393,359,7,1,0,49,186,254,28,2,18,18,23,27,0,21,128,23,0,50,29,0,696,112,6,29,2,19,668,196,106,192,196,163,482,382,0,0,0,0,0,0,0,0,0,0,22.125,1007892,864677.5,1.165627647
170317302023,0,0,0,0,0,0,584,62,503,0,6,0,13,5,186,34,20,16,325,192,1,1,1,169,24,115,30,40,99,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,5,158,0,4,0,2,167,2,25,44,63,13,36,133,0,0,0,0,0,0,0,0,0,0,33.625,76327.5,62037.5,1.23034455
170898529041,0.03313524931,0,1,1,0,1,2781,366,396,11,1996,0,12,558,705,385,50,12,851,464,1,0,1,470,64,268,138,51,184,235,0,0,0,41,281,21,40,9,20,4,7,0,0,1,19,18,0,8,1,0,409,24,1,24,5,7,302,168,88,115,123,80,320,150,0,0,0,0,0,0,0,0,0,0,3.333,20735,20735,1
170314911001,0.006743258036,0,1,0,0,1,620,0,609,0,11,0,0,295,217,34,34,44,198,118,1,1,1,5,0,2,3,4,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,5.500,41341.5,22014,1.877964023
170311007004,0,0,0,0,0,0,885,759,1,6,102,0,17,79,368,43,0,22,499,241,1,1,0,47,9,24,14,12,23,12,0,0,0,7,0,0,3,0,3,0,0,0,0,3,14,0,0,14,3,0,37,4,1,3,0,2,41,6,8,12,7,11,19,28,0,0,0,0,0,0,0,0,0,0,3.333,130294,95682,1.36173993
170318048073,0.2429728112,0,0,0,0,5,2056,1055,50,419,532,0,0,86,756,233,28,13,1184,596,1,0,1,277,96,109,72,119,81,77,0,0,0,3,0,21,70,3,0,13,10,1,0,19,0,33,0,81,23,0,209,23,4,35,0,6,230,47,25,47,62,47,107,170,0,0,0,0,0,0,0,0,0,0,0.167,5798,4286,1.352776482
170318306004,0.007724668799,0,0,0,0,0,520,158,123,16,165,0,58,52,203,60,9,67,408,225,1,1,1,1700,151,917,632,27,298,1375,0,0,0,4,1679,2,11,0,0,0,0,2,0,0,0,1,0,0,1,0,1185,276,11,197,4,27,1247,453,269,384,464,432,1397,303,0,0,0,0,0,0,0,0,0,0,17.500,356259,338980.5,1.050971959
170310703001,0,0,0,0,0,0,2182,1927,52,81,80,0,42,110,937,160,0,213,1083,437,1,1,0,474,178,229,67,175,182,117,0,0,0,5,0,9,118,0,0,6,11,95,0,4,5,5,1,197,18,0,371,51,2,40,0,10,370,104,53,77,72,94,265,209,0,0,0,0,0,0,0,0,0,0,57.875,979187.5,601658,1.627481892
170318241083,0.3312131244,0,0,0,0,0,2959,2387,0,318,254,0,0,252,895,337,52,45,1506,755,1,0,0,631,177,297,157,195,237,199,0,0,0,5,0,0,0,14,0,6,44,2,0,3,149,180,0,203,25,0,529,61,0,32,0,9,561,70,55,103,156,140,194,437,0,0,0,0,0,0,0,0,0,0,0.000,10280,10280,1
181270506043,0,0,0,0,0,1,2770,2283,68,9,410,0,0,43,1134,331,69,20,1587,803,0,0,0,675,145,390,140,180,151,344,0,0,0,231,10,11,21,11,0,44,15,38,30,36,0,154,8,62,4,0,612,39,2,9,0,13,616,59,59,178,159,134,357,318,0,0,0,0,0,0,0,0,0,0,0.000,675,675,1
180890207005,0,0,0,0,0,0,724,295,235,0,186,8,0,190,246,60,24,46,229,129,1,0,1,2007,182,1234,591,490,718,799,0,0,0,29,0,0,28,0,0,3,0,1,0,0,1919,15,0,3,9,0,1582,390,4,11,1,19,1581,426,214,518,598,495,508,1499,0,0,0,0,0,0,0,0,0,0,0.000,17569.5,15296.5,1.148596084
170312507004,0,0,0,0,0,1,998,0,540,0,428,0,30,172,385,53,0,101,395,232,1,1,1,18,7,10,1,5,9,4,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,6,12,0,0,0,0,14,4,5,3,2,1,14,4,0,0,0,0,0,0,0,0,0,0,23.292,150008.5,140402,1.06842139
170312421001,0.0001774369467,0,0,0,0,0,658,523,0,80,34,0,21,52,338,24,0,56,674,290,1,1,0,164,55,93,16,35,64,65,0,0,0,0,0,7,57,4,7,14,0,15,0,7,0,0,9,35,9,0,148,6,2,4,1,3,122,42,12,24,35,38,95,69,0,0,0,0,0,0,0,0,0,0,44.083,1032858,914291,1.129681907
170318245064,0.1006874984,0,0,0,0,0,2004,1679,22,133,138,0,32,18,1029,128,30,55,726,367,1,0,0,190,39,90,61,45,58,87,0,0,0,0,8,0,3,4,0,53,0,59,0,5,0,31,0,8,19,0,179,9,0,0,0,2,171,19,14,36,44,57,76,114,0,0,0,0,0,0,0,0,0,0,2.333,14480.5,14414,1.00461357
170318329002,0.00003025243997,0,0,0,0,0,975,680,11,228,37,0,19,390,297,55,0,107,320,157,1,1,1,88,26,37,25,38,31,19,0,0,0,6,0,0,0,0,4,1,0,3,0,0,0,3,0,6,65,0,53,24,0,9,0,2,69,19,5,16,17,24,31,57,0,0,0,0,0,0,0,0,0,0,35.500,932188.5,858814,1.08543701
170318243002,0,0,0,0,0,1,2486,80,2292,12,45,0,57,922,708,219,143,165,841,503,1,1,1,197,30,120,47,21,115,61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,77,118,0,0,0,0,46,148,0,1,0,2,178,19,28,52,44,43,61,136,0,0,0,0,0,0,0,0,0,0,4.542,27618.5,13198.5,2.092548396
170315204004,0,0,0,0,0,0,1195,75,0,0,1120,0,0,328,284,160,43,28,441,243,1,1,1,35,9,20,6,17,12,6,0,0,0,0,0,0,0,3,0,1,0,11,0,0,0,12,0,8,0,0,34,1,0,0,0,0,10,25,7,7,4,8,11,24,0,0,0,0,0,0,0,0,0,0,10.208,21588,19973.5,1.080832103
171978810111,0,0,1,0,0,0,1044,964,0,33,47,0,0,17,391,112,0,10,588,294,1,0,0,83,9,45,29,25,24,34,0,0,0,13,0,1,0,0,0,1,0,13,0,0,51,0,0,0,4,0,80,2,0,1,0,0,65,18,10,13,26,25,48,35,0,0,0,0,0,0,0,0,0,0,0.000,2709,2709,1
170438401042,0.1898294021,0,0,0,0,0,1483,889,44,0,550,0,0,54,469,151,36,11,523,274,1,0,1,37,16,18,3,25,10,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,29,0,33,1,0,3,0,0,31,6,0,5,9,7,5,32,0,0,0,0,0,0,0,0,0,0,0.000,10975,10975,1
170312912001,0.02492246202,0,1,0,0,1,1334,0,1328,0,6,0,0,800,446,273,260,257,360,219,1,1,1,77,30,35,12,30,37,10,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,15,13,0,31,33,1,11,0,1,66,11,8,10,19,10,28,49,0,0,0,0,0,0,0,0,0,0,24.333,658959.5,244008.5,2.700559612
170318107014,0,0,0,0,0,0,1274,753,0,41,463,0,17,77,500,162,44,45,554,297,1,1,1,18,3,14,1,1,11,6,0,0,0,3,0,0,12,2,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,1,0,0,17,1,3,3,3,6,16,2,0,0,0,0,0,0,0,0,0,0,13.625,79976.5,69188,1.155930219
170316811005,0.0003863865396,0,0,0,0,0,349,0,349,0,0,0,0,78,146,36,36,58,165,104,1,1,1,58,14,37,7,13,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1,0,0,6,51,0,0,0,1,57,1,8,19,15,2,4,54,0,0,0,0,0,0,0,0,0,0,15.042,361941,330506.5,1.095110081
170314301021,0.446643194,0,0,0,0,0,1319,36,1126,28,50,0,79,286,899,86,10,460,658,377,1,1,1,23,2,14,7,11,10,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,3,6,7,0,1,15,0,7,0,0,20,3,6,4,10,1,17,6,0,0,0,0,0,0,0,0,0,0,30.583,415260,414427,1.002010004
170318109004,0,0,0,1,0,0,1007,505,91,15,396,0,0,123,468,100,15,32,478,238,1,1,0,422,136,209,77,128,172,122,0,0,0,7,6,0,137,3,0,36,5,0,20,21,22,74,0,80,11,0,324,51,2,35,1,9,318,104,36,85,70,95,183,239,0,0,0,0,0,0,0,0,0,0,23.417,121998,109768.5,1.111411744
170318065024,0.1061896376,0,0,0,0,0,1789,743,35,104,871,0,36,44,559,218,22,17,750,410,1,1,0,1888,275,1084,529,229,825,834,0,0,31,9,929,170,14,14,0,163,0,55,0,114,32,25,1,203,128,0,1391,191,16,270,4,16,1379,509,330,399,419,465,1066,822,0,0,0,0,0,0,0,0,0,0,7.583,105666,83782.5,1.261194163
170311102002,0.0001539620421,0,0,0,0,2,1463,910,27,186,296,0,44,118,590,158,23,114,536,285,1,1,0,1026,210,523,293,228,442,356,0,0,0,67,451,42,25,36,0,0,5,4,0,230,0,53,23,31,59,0,861,99,4,46,5,11,772,254,154,227,216,219,683,343,0,0,0,0,0,0,0,0,0,0,33.250,341504,103941,3.285556229
170318432002,0.05659977418,0,1,0,0,7,968,216,33,24,695,0,0,373,407,94,20,101,465,235,1,1,1,6563,1370,3711,1482,1465,1986,3112,0,0,0,261,840,1858,245,918,56,19,131,87,0,1644,43,66,46,56,291,2,4529,1369,46,523,7,89,4659,1904,1070,1480,1500,1143,4542,2021,0,0,0,0,0,0,0,0,0,0,68.500,885376.5,830891.5,1.065574145
170318206033,0.03970198897,0,0,0,0,1,1944,1267,91,65,497,0,24,129,670,218,89,25,889,459,1,1,1,462,84,250,128,123,127,212,0,0,0,48,3,8,14,12,14,0,0,1,0,0,322,20,10,2,8,0,443,13,0,4,0,2,399,63,43,101,129,105,139,323,0,0,0,0,0,0,0,0,0,0,0.000,10760,9053,1.18855628
170978642052,0.01857096547,0,1,0,0,0,1473,1080,33,34,326,0,0,65,707,117,0,31,1121,503,1,0,1,399,138,171,90,160,128,111,0,0,0,30,11,0,41,0,0,0,0,5,0,3,70,18,0,216,5,0,389,2,0,3,0,5,352,47,30,70,88,73,187,212,0,0,0,0,0,0,0,0,0,0,0.000,2081,2081,1
171118713053,0.000000208466328,0,0,0,0,1,1462,1185,18,0,213,0,46,67,607,135,0,20,841,393,1,0,0,325,103,148,74,153,120,52,0,0,0,8,0,11,17,0,0,0,0,0,0,1,54,231,0,0,3,0,256,31,1,32,1,4,251,74,28,57,65,72,69,256,0,0,0,0,0,0,0,0,0,0,0.000,7357.5,5187.5,1.418313253
170317304004,0.001234391644,0,0,0,0,0,1249,7,1236,0,6,0,0,346,328,114,72,34,373,220,1,1,1,90,27,40,23,41,34,15,0,0,0,0,1,0,0,0,0,0,0,0,0,8,27,11,0,39,4,0,16,74,0,0,0,0,84,6,7,22,20,14,32,58,0,0,0,0,0,0,0,0,0,0,19.833,63065.5,55916,1.127861435
170318044042,0.001017208014,0,0,0,0,0,1453,319,0,113,986,0,35,36,331,222,0,5,684,345,1,0,1,7,0,4,3,2,5,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,3,4,2,1,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0.000,12922.5,12784,1.010833855
180890209003,0.9325177953,0,0,0,2,2,1659,974,208,157,287,0,33,92,419,139,0,36,528,272,1,0,0,2645,552,1401,692,643,1033,969,0,0,0,9,4,4,78,1,0,2,7,57,0,208,920,1096,0,222,36,1,2082,428,9,106,1,19,2306,339,209,543,713,628,889,1756,0,0,0,0,0,0,0,0,0,0,0.000,10729,6256,1.714993606
170318100003,0.6773733899,0,0,0,0,0,1310,1041,122,78,58,0,11,97,673,113,0,89,938,363,1,1,1,114,8,50,56,26,37,51,0,0,0,0,0,4,0,0,0,0,5,23,0,74,0,4,2,0,2,0,103,7,0,2,0,2,105,9,8,24,31,43,55,59,0,0,0,0,0,0,0,0,0,0,8.458,120979,117480,1.029783793
170318261001,0,0,0,0,0,0,1302,29,1111,13,129,0,20,603,348,204,76,43,484,285,1,1,1,7,2,1,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,0,3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0.583,16713.5,8420.5,1.984858381
170311508005,0,0,0,0,0,0,630,370,0,20,218,0,22,7,282,36,0,18,358,183,1,1,0,35,9,18,8,15,6,14,0,0,0,1,0,10,0,1,5,0,11,2,0,1,0,1,0,3,0,0,34,1,0,0,0,0,29,6,1,8,8,9,15,20,0,0,0,0,0,0,0,0,0,0,9.083,529067.5,482462,1.096599318
170318028022,0.09821101694,0,0,0,1,0,1539,1289,0,161,71,0,18,87,501,255,42,25,758,359,1,0,0,94,12,53,29,13,38,43,0,0,0,2,0,66,0,2,0,0,0,2,0,3,0,0,1,6,12,0,85,4,0,5,0,0,84,10,5,22,19,36,41,53,0,0,0,0,0,0,0,0,0,0,2.042,79502,61023.5,1.302809573
170318094003,0.002586381411,0,4,0,1,3,1626,1164,75,260,84,0,43,200,789,69,19,276,758,291,1,1,0,5901,2195,2798,908,2383,1325,2193,0,0,0,1,104,29,236,0,412,478,60,1004,84,100,72,262,2076,842,141,0,4386,790,31,544,4,146,4954,947,416,689,1072,1529,2766,3135,0,0,0,0,0,0,0,0,0,0,25.375,287039,250337,1.146610369
170316203006,0.008850216896,0,0,0,0,0,1351,254,221,0,876,0,0,278,477,181,41,42,554,302,1,1,1,13,1,8,4,3,7,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,4,0,0,3,0,13,0,0,0,0,0,4,9,4,4,2,2,4,9,0,0,0,0,0,0,0,0,0,0,60.750,98677,97516,1.011905739
170898531001,0.1052699751,0,0,0,0,0,1708,510,129,8,974,14,73,230,517,236,78,19,685,367,1,0,1,60,20,30,10,23,26,11,0,0,0,6,15,0,5,0,0,0,5,0,0,2,0,6,0,15,6,0,55,5,0,0,0,0,37,23,10,11,12,7,31,29,0,0,0,0,0,0,0,0,0,0,1.875,23386.5,22442.5,1.04206305
170318048043,0,0,0,0,0,0,1260,269,0,143,828,0,20,156,284,173,14,13,507,270,1,0,1,14,2,9,3,6,4,4,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,12,0,0,2,0,0,8,6,4,2,4,2,8,6,0,0,0,0,0,0,0,0,0,0,1.500,40994.5,34023,1.204905505
170318265001,0.06175129893,0,0,0,0,3,1459,96,1212,0,94,0,57,504,552,168,148,64,701,421,1,1,1,359,57,190,112,90,119,150,0,0,0,0,66,6,53,3,0,3,5,0,0,22,0,0,0,5,6,190,159,175,3,13,0,9,311,48,44,95,103,60,216,143,0,0,0,0,0,0,0,0,0,0,8.458,25957.5,14628.5,1.774447141
171978810123,0,0,1,0,0,0,1273,1099,0,40,121,0,13,22,411,144,4,8,634,303,1,0,0,446,116,256,74,95,112,239,0,0,0,214,17,0,32,17,0,5,1,7,0,15,0,34,0,49,55,0,428,8,0,4,0,6,405,41,36,110,111,73,305,141,0,0,0,0,0,0,0,0,0,0,1.000,1511.5,1511.5,1
170313103001,0.006357797072,0,1,0,0,1,1803,480,66,179,1057,0,21,388,723,152,57,205,835,429,1,1,1,657,129,364,164,134,345,178,0,0,0,62,18,54,30,0,0,8,31,41,0,285,4,16,7,55,46,0,492,97,6,46,2,14,458,199,126,180,153,69,346,311,0,0,0,0,0,0,0,0,0,0,23.458,834368.5,737944,1.130666419
170314109002,0,0,0,0,1,0,598,228,214,79,24,0,53,205,370,41,12,114,334,156,1,1,1,145,32,72,41,48,35,62,0,0,0,2,0,0,0,0,0,0,15,0,0,0,85,0,0,37,6,0,90,39,2,9,0,5,128,17,10,32,33,38,63,82,0,0,0,0,0,0,0,0,0,0,39.542,678133,591136.5,1.147168209
170311404001,0,0,1,0,0,2,967,305,10,191,359,0,102,132,424,88,51,53,596,311,1,1,1,249,72,124,53,53,117,79,0,0,0,16,0,15,110,18,0,13,0,33,0,0,0,8,0,33,3,0,172,34,0,43,0,0,207,42,17,54,49,57,135,114,0,0,0,0,0,0,0,0,0,0,24.167,210008.5,169551.5,1.238611867
170311401001,0.1214832512,0,0,0,0,0,1585,322,202,159,874,0,28,575,517,206,43,155,714,363,1,1,1,29,1,19,9,6,15,8,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,8,0,20,7,0,2,0,0,22,7,7,7,6,8,14,15,0,0,0,0,0,0,0,0,0,0,21.792,156147,136494.5,1.14398016
170311303001,0.1373620227,0,0,0,0,0,914,384,198,288,44,0,0,285,259,93,27,38,293,159,1,1,1,73,9,39,25,37,26,10,0,0,0,0,8,0,29,0,10,0,0,0,0,6,0,1,0,0,19,0,38,10,3,18,1,3,55,18,14,15,10,25,50,23,0,0,0,0,0,0,0,0,0,0,13.750,166001.5,158319,1.048525445
170311204003,0.001979075888,0,0,0,0,1,1507,593,15,328,533,0,38,29,481,191,23,37,737,370,1,1,0,33,2,20,11,7,10,16,0,0,0,1,0,0,7,0,0,2,0,0,0,0,16,0,0,6,1,0,23,2,0,8,0,0,25,8,6,7,7,11,21,12,0,0,0,0,0,0,0,0,0,0,18.500,196617,160979,1.221382913
170311203004,0,0,1,0,0,0,761,496,0,124,102,0,39,106,267,106,21,9,465,222,1,1,0,480,72,247,161,97,197,186,0,0,0,13,4,38,15,0,0,55,96,22,0,16,0,149,0,14,58,0,294,39,0,135,0,12,400,80,57,79,109,163,208,272,0,0,0,0,0,0,0,0,0,0,6.667,150204.5,117789.5,1.275194308
